1,0.00684777,0.00218314,0.0007077,0.000362037,0.000194663,0.000112795,8.36869e-05,4.91206e-05,4.5482e-05,6.91326e-05,6.36748e-05,6.18555e-05,5.45784e-05,8.91447e-05,7.8229e-05,8.36869e-05,8.18676e-05,5.8217e-05,9.0964e-05,7.45905e-05,9.46026e-05,6.91326e-05,9.46026e-05,4.00242e-05,0.000136446,0.000123711,0.000172832,0.00017647,0.000482109,0.000902363,0.00468101
0.00181382,0.0110976,0.00654395,0.00335839,0.00169921,0.00129897,0.000855062,0.000576712,0.000436627,0.000371133,0.00032747,0.000334748,0.00037841,0.00035294,0.000434808,0.000447543,0.000436627,0.000473013,0.000420254,0.000485748,0.000473013,0.000547603,0.000593085,0.000549423,0.000587627,0.000640387,0.000704061,0.000836869,0.00132262,0.00227956,0.00496845,0.0165336
0,0.001359,0.0113741,0.0112723,0.00618919,0.00527591,0.00612188,0.00262886,0.00214493,0.00163189,0.00163917,0.00169193,0.00184657,0.0020194,0.00189933,0.00216312,0.00219405,0.00223953,0.00234505,0.00238508,0.00213947,0.0021322,0.00214129,0.00204123,0.00200485,0.00215585,0.00225773,0.00238326,0.00246149,0.00313098,0.00443359,0.0102644
1.63735e-05,0.0161297,0.0230066,0.0197519,0.0273056,0.0307749,0.0198211,0.0179472,0.0133244,0.0107192,0.00951665,0.00897633,0.00862157,0.00868342,0.00897815,0.00902909,0.00740993,0.0066804,0.00596906,0.00590356,0.0057653,0.00554517,0.00539053,0.00477197,0.00482473,0.00425893,0.00399332,0.00376045,0.00327288,0.00281443,0.00224499,0.00295087
1.81928e-06,0.000405699,0.00360217,0.00719343,0.00884716,0.00806851,0.00699695,0.00933473,0.00975134,0.00995146,0.00875256,0.00618737,0.00529592,0.00426803,0.00473195,0.00538871,0.00222134,0.00153001,0.0011698,0.000944206,0.000795025,0.000731351,0.0005567,0.000360217,0.00032929,0.000223771,0.000156458,0.000134627,6.36748e-05,6.18555e-05,4.91206e-05,0.000120072
0.012835,0.00307822,0.00607821,0.00504122,0.00387507,0.00555608,0.00261794,0.00249241,0.00244147,0.00179745,0.00158277,0.00163735,0.00144633,0.00118981,0.00104609,0.000896905,0.000836869,0.000729531,0.000558519,0.000516676,0.000431169,0.000391145,0.000263796,0.000218314,0.000158277,0.000107338,9.0964e-05,4.5482e-05,3.09278e-05,2.00121e-05,3.63856e-06,5.63977e-05
0.00186476,0.00611824,0.0016792,0.00173195,0.00111886,0.00083323,0.000560338,0.000423892,0.000289266,0.000300181,0.000322013,0.000251061,0.000272892,0.000298362,0.000296543,0.000338386,0.000245603,0.000240145,0.000192844,0.000205579,0.000171012,0.000141904,9.46026e-05,7.27712e-05,2.36506e-05,1.2735e-05,9.0964e-06,1.81928e-06,0,0,0,1.63735e-05
3.63856e-06,7.27712e-06,0.000745905,0.000647664,0.000347482,0.000178289,7.64098e-05,1.45542e-05,7.27712e-06,5.45784e-06,2.00121e-05,6.36748e-05,0.000118253,7.27712e-05,6.91326e-05,4.5482e-05,2.00121e-05,1.2735e-05,1.09157e-05,2.36506e-05,2.72892e-05,5.27591e-05,5.09398e-05,5.8217e-05,3.2747e-05,1.81928e-05,9.0964e-06,1.45542e-05,0,0,1.81928e-06,7.27712e-06
0.00250515,0.00151364,0.000856881,0.000205579,0.000112795,4.00242e-05,3.63856e-06,5.45784e-06,0,1.81928e-06,2.00121e-05,5.27591e-05,3.45663e-05,3.2747e-05,1.2735e-05,1.09157e-05,1.45542e-05,7.27712e-06,1.63735e-05,1.45542e-05,1.45542e-05,3.45663e-05,2.54699e-05,4.18434e-05,3.63856e-05,4.91206e-05,3.63856e-05,4.5482e-05,2.36506e-05,2.54699e-05,2.36506e-05,9.82411e-05
6.36748e-05,0.00147907,0.00035476,1.2735e-05,3.45663e-05,1.63735e-05,3.63856e-06,0,0,0,0,0,0,0,3.63856e-06,3.63856e-06,3.63856e-06,0,0,3.63856e-06,1.81928e-06,0,0,0,1.81928e-06,1.81928e-06,3.63856e-06,3.63856e-06,1.81928e-06,5.45784e-06,0,9.0964e-06
0.000676772,0.00100424,0.000107338,1.09157e-05,0,3.63856e-06,0,0,1.81928e-06,1.81928e-06,0,0,0,0,0,0,0,1.81928e-06,0,1.81928e-06,0,0,1.81928e-06,0,0,0,0,0,0,0,0,5.45784e-06
0.000507579,0.00133353,4.73013e-05,0,0,0,0,0,0,1.81928e-06,0,0,0,0,0,0,0,1.81928e-06,0,1.81928e-06,0,0,0,0,0,0,0,0,0,0,0,7.27712e-06
3.63856e-06,7.27712e-06,1.63735e-05,1.81928e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0964e-06
